DEST_NAME,CLIENT,QUEUE_NAME,UNIT_ID
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002537,00505684390C1FE1919B3BC5BB59A899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002541,00505684390C1FE192F235A19FBA4899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002542,00505684390C1FE192F298144C3A8899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002543,00505684390C1FE192F2A79318F64899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002546,00505684390C1FE19389A84C88F56899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002554,00505684390C1FE1938AAD0F1FD6C899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002564,00505684390C1FE195843FB2CEE0A899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002568,00505684390C1FE193DEDA45C7314899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002572,00505684390C1FE193DF7C1C07810899
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002581,00505684390C1FE195A0634ACF31289A
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0340002503,00505684390C1FE097905272B01F0832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0340002514,00505684390C1FE092EB7FCE8C908832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0340002846,00505684390C1FE097B5771B9C8A4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0340002859,00505684390C1FE097B4BC44C0880832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0340002860,00505684390C1FE097B57A8FBD8AC832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0340002861,00505684390C1FE097B57AEB64CE2832
