UNIT_ID,MESSAGE,MESSAGE_ID,MESSAGE_NUMBER,MESSAGE_V1,MESSAGE_V2,MESSAGE_V3,MESSAGE_V4
00505684390C1FE18D9B548E7E6FA896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B54DD4AB4E896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B55374EA60896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B557053B40896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B55AB08522896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B55FA65948896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B5657360E8896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B615EDFA30896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B65CCD7A84896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B90F054D88896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B990B624D8896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B9BFC413CC896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
